Time	V/V	Vw	Hct	Em	pHi	pHo	MCHC	Density	QNa	QK	QA	QCa	QMg	CNa	CK	CA	CCa2+	CMg2+	CHb	CX	COs	rA	rH	fHb	nHb	MNa	MK	MA	FNaP	FCaP	FKP	FNa	FK	FA	FH	FW	FNaG	FKG	FAG	FHG
       10.3411415661	        0.7875975931	        0.5375975931	        7.8759759306	      -60.8832133942	        7.0277957372	        7.2984019493	       43.1692533083	        1.1142715529	        7.4909276445	       62.6214895463	       41.5717047974	        0.7581475500	        3.3151901394	       13.9340795814	      116.4839470156	       77.3286661505	        0.2181380022	        0.3762070643	        9.8053226009	       62.2168081763	       40.3289738854	        1.9039085339	        1.8646881550	        4.1129675715	       -4.1979573721	      143.8171543406	        9.5332766185	      147.2267074012	       -3.4110761178	       -7.2876477427	        2.2740507452	       -0.5464079541	     -180.5263554927	     -150.2196621937	       21.2623675068	       -0.9167720217	        0.5489165630	     -181.8670716402	     -189.7428261167	        0.0000000000
       10.4610728770	        0.7857741395	        0.5357741395	        7.8577413947	      -60.7677377319	        7.0269886366	        7.2992431058	       43.2694311155	        1.1145367294	        7.4898283791	       62.2620321476	       41.2728311616	        0.7606279436	        3.3222788409	       13.9794510922	      116.2094762722	       77.0340113890	        0.2188586716	        0.3762548876	        9.8386940338	       62.4285568487	       40.6538103208	        1.9112348375	        1.8717785634	        4.1320331927	       -4.1898863660	      143.7881411792	        9.5712810207	      147.2300862367	       -3.4169289140	       -7.2852210893	        2.2779526093	       -0.5533920460	     -179.1516561230	     -148.8402661227	       21.3061598452	       -0.9078253519	        0.5479927700	     -180.5040411139	     -188.3802436880	        0.0000000000
       10.5819136939	        0.7839548840	        0.5339548840	        7.8395488399	      -60.6518100105	        7.0261737638	        7.3000925210	       43.3698426965	        1.1148025248	        7.4887068121	       61.9026219354	       40.9744716060	        0.7631302875	        3.3293853417	       14.0249804554	      115.9323077490	       76.7377035668	        0.2195858619	        0.3763028656	        9.8722157760	       62.6412592643	       40.9819621056	        1.9186588743	        1.8789652886	        4.1512425412	       -4.1817376382	      143.7592034308	        9.6092769543	      147.2334759440	       -3.4226863527	       -7.2827669738	        2.2817909018	       -0.5602768286	     -177.7725629333	     -147.4584548000	       21.3488216797	       -0.8988713170	        0.5470666820	     -179.1365830912	     -187.0131768098	        0.0000000000
       10.7036812669	        0.7821398555	        0.5321398555	        7.8213985552	      -60.5354182954	        7.0253510218	        7.3009503002	       43.4704864611	        1.1150689348	        7.4875627744	       61.5432586916	       40.6766306701	        0.7656547451	        3.3365093834	       14.0706671316	      115.6524136530	       76.4397371260	        0.2203196224	        0.3763509702	        9.9058880383	       62.8549167609	       41.3134621640	        1.9261824023	        1.8862501111	        4.1705965184	       -4.1735102181	      143.7303415332	        9.6472645115	      147.2368764920	       -3.4283465833	       -7.2802849097	        2.2855643888	       -0.5670604682	     -176.3890455838	     -146.0742523535	       21.3903101823	       -0.8899102129	        0.5461382229	     -177.7646658720	     -185.6415927548	        0.0000000000
       10.8263933457	        0.7803290830	        0.5303290830	        7.8032908298	      -60.4185504653	        7.0245203121	        7.3018165503	       43.5713607776	        1.1153359550	        7.4863960951	       61.1839421943	       40.3793129370	        0.7682014782	        3.3436506979	       14.1165105504	      115.3697659763	       76.1401066481	        0.2210600021	        0.3763991722	        9.9397110183	       63.0695305932	       41.6483436070	        1.9338072184	        1.8936348523	        4.1900960230	       -4.1652031211	      143.7015559252	        9.6852437855	      147.2402878461	       -3.4339077185	       -7.2777744007	        2.2892718123	       -0.5737410954	     -175.0010741129	     -144.6876843173	       21.4305814419	       -0.8809423447	        0.5452073153	     -176.3882581018	     -184.2654591202	        0.0000000000
       10.9500681976	        0.7785225954	        0.5285225954	        7.7852259542	      -60.3011942077	        7.0236815349	        7.3026913798	       43.6724639720	        1.1156035811	        7.4852066008	       60.8246722178	       40.0825230352	        0.7707706470	        3.3508090074	       14.1625101096	      115.0843364968	       75.8388068595	        0.2218070495	        0.3764474416	        9.9736849003	       63.2851019302	       41.9866397285	        1.9415351594	        1.9011213752	        4.2097419507	       -4.1568153491	      143.6728470467	        9.7232148702	      147.2437099678	       -3.4393678338	       -7.2752349409	        2.2929118892	       -0.5803168044	     -173.6086189493	     -143.2987776554	       21.4695904416	       -0.8719680264	        0.5442738811	     -175.0073287825	     -182.8847438391	        0.0000000000
       11.0747246277	        0.7767204219	        0.5267204219	        7.7672042194	      -60.1833370147	        7.0228345890	        7.3035748987	       43.7737943277	        1.1158718085	        7.4839941158	       60.4654485330	       39.7862656382	        0.7733624101	        3.3579840244	       14.2086651744	      114.7960967803	       75.5358326375	        0.2225608125	        0.3764957473	       10.0078098549	       63.5016318537	       42.3283840005	        1.9493681035	        1.9087115863	        4.2295351944	       -4.1483458897	      143.6442153392	        9.7611778604	      147.2471428153	       -3.4447249666	       -7.2726660148	        2.2964833111	       -0.5867856528	     -172.2116509241	     -141.9075607865	       21.5072910360	       -0.8629875813	        0.5433378407	     -173.6218472849	     -181.4994151917	        0.0000000000
       11.2003819992	        0.7749225917	        0.5249225917	        7.7492259171	      -60.0649661790	        7.0219793716	        7.3044672189	       43.8753500848	        1.1161406326	        7.4827584622	       60.1062709080	       39.4905454662	        0.7759769242	        3.3651754510	       14.2549750770	      114.5050181819	       75.2311790153	        0.2233213384	        0.3765440570	       10.0420860384	       63.7191213559	       42.6736100684	        1.9573079708	        1.9164074360	        4.2494766431	       -4.1397937161	      143.6156612452	        9.7991328515	      147.2505863427	       -3.4499771163	       -7.2700670965	        2.2999847442	       -0.5931456611	     -170.8101412838	     -140.5140636079	       21.5436359255	       -0.8540013417	        0.5423991136	     -172.2317833602	     -180.1094418171	        0.0000000000
       11.3270602554	        0.7731291340	        0.5231291340	        7.7312913400	      -59.9460687897	        7.0211157787	        7.3053684538	       43.9771294404	        1.1164100485	        7.4814994597	       59.7471391086	       39.1953672862	        0.7786143439	        3.3723829791	       14.3014391161	      114.2110718473	       74.9248411888	        0.2240886742	        0.3765923377	       10.0765135927	       63.9375713374	       43.0223517466	        1.9653567250	        1.9242109205	        4.2695671822	       -4.1311577872	      143.5871852084	        9.8370799397	      147.2540405001	       -3.4551222432	       -7.2674376500	        2.3034148288	       -0.5993948122	     -169.4040617025	     -139.1183175199	       21.5785766339	       -0.8450096492	        0.5414576180	     -170.8371071523	     -178.7147927253	        0.0000000000
       11.4547799420	        0.7713400781	        0.5213400781	        7.7134007813	      -59.8266317272	        7.0202437047	        7.3062787184	       44.0791305470	        1.1166800514	        7.4802169256	       59.3880528986	       38.9007359127	        0.7812748216	        3.3796062902	       14.3480565555	      113.9142287154	       74.6168145220	        0.2248628660	        0.3766405551	       10.1110926449	       64.1569826047	       43.3746430126	        1.9735163740	        1.9321240825	        4.2898076930	       -4.1224370471	      143.5587876736	        9.8750192217	      147.2575052337	       -3.4601582685	       -7.2647771292	        2.3067721790	       -0.6055310507	     -167.9933842954	     -137.7203554507	       21.6120634816	       -0.8360128547	        0.5405132711	     -169.4377892107	     -177.3154373092	        0.0000000000
       11.5835622311	        0.7695554535	        0.5195554535	        7.6955545350	      -59.7066416597	        7.0193630425	        7.3071981296	       44.1813515130	        1.1169506364	        7.4789106748	       59.0290120404	       38.6066562093	        0.7839585075	        3.3868450549	       14.3948266241	      113.6144595198	       74.3070945535	        0.2256439593	        0.3766886738	       10.1458233070	       64.3773558687	       43.7305180018	        1.9817889714	        1.9401490127	        4.3101990522	       -4.1136304250	      143.5304690870	        9.9129507951	      147.2609804855	       -3.4650830735	       -7.2620849769	        2.3100553824	       -0.6115522831	     -166.5780816317	     -136.3202118809	       21.6440455622	       -0.8270113184	        0.5395659888	     -168.0338005026	     -175.9113453572	        0.0000000000
       11.7134289462	        0.7677752896	        0.5177752896	        7.6777528959	      -59.5860850375	        7.0184736835	        7.3081268059	       44.2837904018	        1.1172217981	        7.4775805196	       58.6700162959	       38.3131330887	        0.7866655490	        3.3940989330	       14.4417485151	      113.3117347916	       73.9956770027	        0.2264319987	        0.3767366574	       10.1807056756	       64.5986917415	       44.0900110017	        1.9901766179	        1.9482878513	        4.3307421319	       -4.1047368350	      143.5022298958	        9.9508747576	      147.2644661932	       -3.4698944992	       -7.2593606258	        2.3132629994	       -0.6174563765	     -165.1581267486	     -134.9179228685	       21.6744707158	       -0.8180054097	        0.5386156856	     -166.6251124268	     -174.5024870659	        0.0000000000
       11.8444025883	        0.7659996159	        0.5159996159	        7.6599961593	      -59.4649480893	        7.0175755176	        7.3090648678	       44.3864452314	        1.1174935315	        7.4762262700	       58.3110654268	       38.0201715140	        0.7893960909	        3.4013675731	       14.4888213849	      113.0060248614	       73.6825577770	        0.2272270282	        0.3767844684	       10.2157398313	       64.8209907349	       44.4531564457	        1.9986814618	        1.9565427889	        4.3514377989	       -4.0957551759	      143.4740705483	        9.9887912075	      147.2679622900	       -3.4745903455	       -7.2566034971	        2.3163935637	       -0.6232411588	     -163.7334931651	     -133.5135260736	       21.7032855033	       -0.8089955075	        0.5376622750	     -165.2116968263	     -173.0888330533	        0.0000000000
       11.9765063633	        0.7642284621	        0.5142284621	        7.6422846214	      -59.3432168165	        7.0166684331	        7.3100124373	       44.4893139739	        1.1177658311	        7.4748477332	       57.9521591956	       37.7277765000	        0.7921502752	        3.4086506126	       14.5360443528	      112.6972998622	       73.3677329777	        0.2280290908	        0.3768320681	       10.2509258385	       65.0442532575	       44.8199889070	        2.0073057014	        1.9649160686	        4.3722869147	       -4.0866843310	      143.4459914940	       10.0267002434	      147.2714687047	       -3.4791683715	       -7.2538130013	        2.3194455810	       -0.6289044179	     -162.3041548963	     -132.1070607839	       21.7304351797	       -0.7999820001	        0.5367056692	     -163.7935260027	     -171.6703543720	        0.0000000000
       12.1097642112	        0.7624618579	        0.5124618579	        7.6246185789	      -59.2208769893	        7.0157523168	        7.3109696385	       44.5923945548	        1.1180386915	        7.4734447139	       57.5932973665	       37.4359531134	        0.7949282404	        3.4159476770	       14.5834164999	      112.3855297322	       73.0511989079	        0.2288382287	        0.3768794166	       10.2862637449	       65.2684796122	       45.1905430911	        2.0160515852	        1.9734099868	        4.3932903347	       -4.0775231679	      143.4179931835	       10.0646019642	      147.2749853615	       -3.4836262941	       -7.2509885373	        2.3224175294	       -0.6344439016	     -160.8700864674	     -130.6985679399	       21.7558636678	       -0.7909652854	        0.5357457787	     -162.3705727294	     -170.2470225228	        0.0000000000
       12.2442008363	        0.7606998329	        0.5106998329	        7.6069983293	      -59.0979141406	        7.0148270538	        7.3119365971	       44.6956848527	        1.1183121070	        7.4720170143	       57.2344797061	       37.1447064750	        0.7977301219	        3.4232583804	       14.6309368684	      112.0706842182	       72.7329520790	        0.2296544829	        0.3769264729	       10.3217535813	       65.4936699942	       45.5648538296	        2.0249214142	        1.9820268950	        4.4144489084	       -4.0682705383	      143.3900760686	       10.1024964689	      147.2785121798	       -3.4879617879	       -7.2481294928	        2.3253078586	       -0.6398573167	     -159.4312629296	     -129.2880901601	       21.7795135298	       -0.7819457704	        0.5347825133	     -160.9428102669	     -168.8188094690	        0.0000000000
       12.3798417391	        0.7589424171	        0.5089424171	        7.5894241706	      -58.9743135617	        7.0138925278	        7.3129134410	       44.7991826990	        1.1185860719	        7.4705644336	       56.8757059845	       36.8540417596	        0.8005560517	        3.4305823247	       14.6786044612	      111.7527328784	       72.4129892184	        0.2304778935	        0.3769731947	       10.3573953609	       65.7198244877	       45.9429560718	        2.0339175425	        1.9907692013	        4.4357634783	       -4.0589252777	      143.3622406022	       10.1403838565	      147.2820490740	       -3.4921724849	       -7.2452352437	        2.3281149899	       -0.6451423290	     -157.9876598743	     -127.8756717668	       21.8013259402	       -0.7729238720	        0.5338157809	     -159.5102123768	     -167.3856876507	        0.0000000000
       12.5167132501	        0.7571896402	        0.5071896402	        7.5718964018	      -58.8500602970	        7.0129486205	        7.3139002998	       44.9028858765	        1.1188605803	        7.4690867685	       56.5169759765	       36.5639641984	        0.8034061576	        3.4379190997	       14.7264182403	      111.4316450865	       72.0913072773	        0.2313084996	        0.3770195387	       10.3931890792	       65.9469430638	       46.3248848776	        2.0430423794	        1.9996393723	        4.4572348799	       -4.0494862055	      143.3344872384	       10.1782642260	      147.2855959536	       -3.4962559737	       -7.2423051540	        2.3308373158	       -0.6502965625	     -156.5392534495	     -126.4613588118	       21.8212406577	       -0.7639000164	        0.5328454882	     -158.0727533369	     -165.9476299995	        0.0000000000
       12.6548425652	        0.7554415322	        0.5054415322	        7.5544153224	      -58.7251391383	        7.0119952124	        7.3148973051	       45.0067921197	        1.1191356262	        7.4675838128	       56.1582894625	       36.2744790794	        0.8062805637	        3.4452682828	       14.7743771267	      111.1073900355	       71.7679034384	        0.2321463388	        0.3770654602	       10.4291347134	       66.1750255774	       46.7106754086	        2.0522983906	        2.0086399340	        4.4788639415	       -4.0399521243	      143.3068164322	       10.2161376761	      147.2891527229	       -3.5002097993	       -7.2393385758	        2.3334731996	       -0.6553175993	     -155.0860203753	     -125.0451991026	       21.8391959957	       -0.7548746393	        0.5318715405	     -156.6304079571	     -164.5046099534	        0.0000000000
       12.7942577829	        0.7536981232	        0.5036981232	        7.5369812325	      -58.5995346197	        7.0110321820	        7.3159045905	       45.1108991138	        1.1194112035	        7.4660553575	       55.7996462301	       35.9855917494	        0.8091793898	        3.4526294387	       14.8224799992	      110.7799367416	       71.4427751239	        0.2329914476	        0.3771109132	       10.4652322218	       66.4040717646	       47.1003629197	        2.0616880997	        2.0177734742	        4.5006514831	       -4.0303218203	      143.2792286402	       10.2540043052	      147.2927192809	       -3.5040314624	       -7.2363348489	        2.3360209749	       -0.6602029791	     -153.6279379605	     -123.6272422281	       21.8551287939	       -0.7458481862	        0.5308938418	     -155.1831515949	     -163.0566014730	        0.0000000000
       12.9349879436	        0.7519594433	        0.5019594433	        7.5195944330	      -58.4732310123	        7.0100594063	        7.3169222915	       45.2152044940	        1.1196873060	        7.4645011906	       55.4410460755	       35.6973076151	        0.8121027510	        3.4600021195	       14.8707256936	      110.4492540493	       71.1159200042	        0.2338438613	        0.3771558507	       10.5014815436	       66.6340812393	       47.4939827500	        2.0712140898	        2.0270426439	        4.5225983165	       -4.0205940626	      143.2517243200	       10.2918642111	      147.2962955211	       -3.5077184190	       -7.2332933007	        2.3384789460	       -0.6649501986	     -152.1649841194	     -122.2075395854	       21.8689743882	       -0.7368211118	        0.5299122943	     -153.7309601719	     -161.6035790569	        0.0000000000
       13.0770630713	        0.7502255226	        0.5002255226	        7.5022552256	      -58.3462123179	        7.0090767603	        7.3179505458	       45.3197058450	        1.1199639272	        7.4629210974	       55.0824888049	       35.4096321448	        0.8150507580	        3.4673858639	       14.9191130015	      110.1153106353	       70.7873360065	        0.2347036135	        0.3772002241	       10.5378825983	       66.8650534908	       47.8915703126	        2.0808790052	        2.0364501593	        4.5447052447	       -4.0107676032	      143.2243039305	       10.3297174909	      147.2998813316	       -3.5112680803	       -7.2302132461	        2.3408453868	       -0.6695567115	     -150.6971373893	     -120.7861444060	       21.8806665806	       -0.7277938807	        0.5289267989	     -152.2738101906	     -160.1455177585	        0.0000000000
       13.2205142170	        0.7484963913	        0.4984963913	        7.4849639128	      -58.2184622642	        7.0080841177	        7.3189894931	       45.4244007002	        1.1202410607	        7.4613148598	       54.7239742360	       35.1225708699	        0.8180235160	        3.4747801976	       14.9676406699	      109.7780750146	       70.4570213237	        0.2355707366	        0.3772439838	       10.5744352852	       67.0969878802	       48.2931610850	        2.0906855531	        2.0459988034	        4.5669730612	       -4.0008411769	      143.1969679317	       10.3675642411	      147.3034765945	       -3.5146778116	       -7.2270939871	        2.3431185411	       -0.6740199279	     -149.2243769478	     -119.3631117830	       21.8901376093	       -0.7187669669	        0.5279372550	     -150.8116787514	     -158.6823932028	        0.0000000000
       13.3653735053	        0.7467720798	        0.4967720798	        7.4677207975	      -58.0899642983	        7.0070813501	        7.3200392751	       45.5292865413	        1.1205186997	        7.4596822571	       54.3655022003	       34.8361293869	        0.8210211253	        3.4821846328	       15.0163073997	      109.4375155454	       70.1249744237	        0.2364452611	        0.3772870787	       10.6111394829	       67.3298836370	       48.6987905981	        2.1006365050	        2.0556914281	        4.5894025497	       -3.9908135012	      143.1697167852	       10.4054045568	      147.3070811864	       -3.5179449326	       -7.2239348128	        2.3452966217	       -0.6783372138	     -147.7466826316	     -117.9384986981	       21.8973181169	       -0.7097408540	        0.5269435603	     -149.3445435707	     -157.2141816042	        0.0000000000
       13.5116741827	        0.7450526184	        0.4950526184	        7.4505261839	      -57.9607015809	        7.0060683276	        7.3211000357	       45.6343607968	        1.1207968374	        7.4580230652	       54.0070725447	       34.5503133591	        0.8240436805	        3.4895986680	       15.0651118450	      109.0936004356	       69.7911940589	        0.2373272162	        0.3773294565	       10.6479950488	       67.5637398563	       49.1084944251	        2.1107346989	        2.0655309561	        4.6119944835	       -3.9806832756	      143.1425509539	       10.4432385321	      147.3106949775	       -3.5210667166	       -7.2207349993	        2.3473778111	       -0.6825058913	     -146.2640349554	     -116.5123640488	       21.9021371196	       -0.7007160351	        0.5259456110	     -147.8723829993	     -155.7408597842	        0.0000000000
       13.6594506694	        0.7433380377	        0.4933380377	        7.4333803766	      -57.8306569807	        7.0050449182	        7.3221719210	       45.7396208421	        1.1210754669	        7.4563370567	       53.6486851339	       34.2651285184	        0.8270912701	        3.4970217877	       15.1140526121	      108.7462977485	       69.4556792764	        0.2382166292	        0.3773710635	       10.6850018184	       67.7985554945	       49.5223081692	        2.1209830408	        2.0755203829	        4.6347496248	       -3.9704491821	      143.1154709021	       10.4810662593	      147.3143178320	       -3.5240403903	       -7.2174938092	        2.3493602602	       -0.6865232377	     -144.7764151308	     -115.0847686763	       21.9045219746	       -0.6916930129	        0.5249433016	     -146.3951760411	     -154.2624051903	        0.0000000000
       13.8087386140	        0.7416283681	        0.4916283681	        7.4162836814	      -57.6998130679	        7.0040109885	        7.3232550792	       45.8450639979	        1.1213545812	        7.4546240014	       53.2903398524	       33.9805806680	        0.8301639767	        3.5044534624	       15.1631282580	      108.3955754103	       69.1184294280	        0.2391135253	        0.3774118446	       10.7221596049	       68.0343293662	       49.9402674515	        2.1313845067	        2.0856627790	        4.6576687246	       -3.9601098846	      143.0884770957	       10.5188878291	      147.3179496076	       -3.5268631332	       -7.2142104915	        2.3512420888	       -0.6903864854	     -143.2838050870	     -113.6557753937	       21.9043983490	       -0.6826722999	        0.5239365252	     -144.9129023728	     -152.7787959157	        0.0000000000
       13.9595749509	        0.7399236405	        0.4899236405	        7.3992364049	      -57.5681521080	        7.0029664029	        7.3243496607	       45.9506875299	        1.1216341729	        7.4528836653	       52.9320366075	       33.6966756839	        0.8332618762	        3.5118931484	       15.2123372898	      108.0414012169	       68.7794441811	        0.2400179282	        0.3774517436	       10.7594681984	       68.2710601402	       50.3624078979	        2.1419421443	        2.0959612919	        4.6807525213	       -3.9496640289	      143.0615700023	       10.5567033303	      147.3215901556	       -3.5295320776	       -7.2108842820	        2.3530213850	       -0.6940928219	     -141.7861874914	     -112.2254490143	       21.9016901858	       -0.6736544177	        0.5229251729	     -143.4255423647	     -151.2900107186	        0.0000000000
       14.1119979614	        0.7382238855	        0.4882238855	        7.3822388546	      -57.4356560558	        7.0019110242	        7.3254558183	       46.0564886474	        1.1219142347	        7.4511158115	       52.5737753314	       33.4134195177	        0.8363850378	        3.5193402872	       15.2616781631	      107.6837428422	       68.4387235298	        0.2409298592	        0.3774907026	       10.7969273656	       68.5087463350	       50.7887651245	        2.1526590755	        2.1064191483	        4.7040017409	       -3.9391102424	      143.0347500910	       10.5945128491	      147.3252393207	       -3.5320443080	       -7.2075144022	        2.3546962053	       -0.6976393892	     -140.2835457708	     -110.7938563804	       21.8963196717	       -0.6646398978	        0.5219091341	     -141.9330771009	     -149.7960290437	        0.0000000000
       14.2660473387	        0.7365291339	        0.4865291339	        7.3652913393	      -57.3023065488	        7.0008447134	        7.3265737068	       46.1624645026	        1.1221947590	        7.4493201992	       52.2155559848	       33.1308181993	        0.8395335233	        3.5267943058	       15.3111492812	      107.3225678459	       68.0962678061	        0.2418493378	        0.3775286627	       10.8345368486	       68.7473863154	       51.2193747236	        2.1635384976	        2.1170396566	        4.7274170958	       -3.9284471344	      143.0080178329	       10.6323164692	      147.3288969404	       -3.5343968612	       -7.2041000598	        2.3562645741	       -0.7010232837	     -138.7758641344	     -109.3610663929	       21.8882072027	       -0.6556292811	        0.5208882968	     -140.4354884019	     -148.2968310436	        0.0000000000
       14.4217642562	        0.7348394169	        0.4848394169	        7.3483941686	      -57.1680849009	        6.9997673295	        7.3277034834	       46.2686121892	        1.1224757381	        7.4474965845	       51.8573785599	       32.8488778393	        0.8427073872	        3.5342546162	       15.3607489935	      106.9578436834	       67.7520776922	        0.2427763810	        0.3775655632	       10.8722963649	       68.9869782875	       51.6542722479	        2.1745836860	        2.1278262090	        4.7509992843	       -3.9176732952	      142.9813737010	       10.6701142713	      147.3325628453	       -3.5365867256	       -7.2006404482	        2.3577244837	       -0.7042415564	     -137.2631275964	     -107.9271500413	       21.8772713515	       -0.6466231178	        0.5198625469	     -138.9327588472	     -146.7923976014	        0.0000000000
       14.5791914407	        0.7331547654	        0.4831547654	        7.3315476535	      -57.0329720958	        6.9986787297	        7.3288453078	       46.3749287418	        1.1227571643	        7.4456447197	       51.4992430837	       32.5676046318	        0.8459066762	        3.5417206153	       15.4104755943	      106.5895377145	       67.4061542328	        0.2437110036	        0.3776013424	       10.9102056058	       69.2275202941	       52.0934931940	        2.1857979963	        2.1387822839	        4.7747489897	       -3.9067872969	      142.9548181703	       10.7079063327	      147.3362368590	       -3.5386108412	       -7.1971347468	        2.3590738941	       -0.7072912120	     -135.7453220004	     -106.4921804337	       21.8634288319	       -0.6376219679	        0.5188317686	     -137.4248717988	     -145.2827103540	        0.0000000000
       14.7383732492	        0.7314752106	        0.4814752106	        7.3147521064	      -56.8969487804	        6.9975787692	        7.3299993417	       46.4814111340	        1.1230390295	        7.4437643536	       51.1411496219	       32.2870048580	        0.8491314284	        3.5491916845	       15.4603273213	      106.2176172147	       67.0584988481	        0.2446532178	        0.3776359370	       10.9482642366	       69.4690102101	       52.5370729855	        2.1971848659	        2.1499114488	        4.7986668800	       -3.8957876925	      142.9283517183	       10.7456927269	      147.3399187972	       -3.5404660995	       -7.1935821202	        2.3603107330	       -0.7101692094	     -134.2224340444	     -105.0562328285	       21.8465944646	       -0.6286264005	        0.5177958442	     -135.9118114261	     -143.7677517171	        0.0000000000
       14.8993557516	        0.7298007841	        0.4798007841	        7.2980078408	      -56.7599952584	        6.9964673016	        7.3311657494	       46.5880562776	        1.1233213254	        7.4418552310	       50.7830982833	       32.0070848890	        0.8523816737	        3.5566671898	       15.5103023545	      105.8420493854	       66.7091133471	        0.2456030334	        0.3776692823	       10.9864718950	       69.7114457371	       52.9850469543	        2.2087478168	        2.1612173620	        4.8227536065	       -3.8846730164	      142.9019748247	       10.7834735232	      147.3436084683	       -3.5421493434	       -7.1899817184	        2.3614328956	       -0.7128724615	     -132.6944513074	     -103.6193846659	       21.8266811430	       -0.6196369946	        0.5167546543	     -134.3935627318	     -142.2475049106	        0.0000000000
       15.0621868174	        0.7281315172	        0.4781315172	        7.2813151718	      -56.6220914833	        6.9953441784	        7.3323446975	       46.6948610213	        1.1236040439	        7.4399170931	       50.4250892236	       31.7278511894	        0.8556574325	        3.5641464816	       15.5603988144	      105.4628013665	       66.3579999420	        0.2465604574	        0.3777013124	       11.0248281906	       69.9548243983	       53.4374503211	        2.2204904578	        2.1727037761	        4.8470098034	       -3.8734417838	      142.8756879718	       10.8212487861	      147.3473056727	       -3.5436573668	       -7.1863326769	        2.3624382445	       -0.7153978351	     -131.1613622761	     -102.1817156003	       21.8035997969	       -0.6106543380	        0.5157080775	     -132.8701115791	     -140.7219539857	        0.0000000000
       15.2269162093	        0.7264674416	        0.4764674416	        7.2646744163	      -56.4832170519	        6.9942092491	        7.3335363551	       46.8018221485	        1.1238871763	        7.4379496772	       50.0671226508	       31.4493103214	        0.8589587162	        3.5716288941	       15.6106147604	      105.0798402492	       66.0051612626	        0.2475254941	        0.3777319597	       11.0633327041	       70.1991435323	       53.8943181756	        2.2324164866	        2.1843745401	        4.8714360869	       -3.8620924914	      142.8494916448	       10.8590185752	      147.3510102028	       -3.5449869149	       -7.1826341161	        2.3633246099	       -0.7177421509	     -129.6231563745	     -100.7433075344	       21.7772593579	       -0.6016790284	        0.5146559904	     -131.3414447196	     -139.1910838529	        0.0000000000
       15.3935956816	        0.7248085893	        0.4748085893	        7.2480858929	      -56.3433511975	        6.9930623616	        7.3347408936	       46.9089363765	        1.1241707139	        7.4359527166	       49.7091988301	       31.1714689483	        0.8622855262	        3.5791137455	       15.6609481892	      104.6931330893	       65.6506003718	        0.2484981447	        0.3777611555	       11.1019849860	       70.4444002877	       54.3556854540	        2.2445296922	        2.1962336025	        4.8960330538	       -3.8506236164	      142.8233863318	       10.8967829439	      147.3547218426	       -3.5461346838	       -7.1788851414	        2.3640897892	       -0.7199021837	     -128.0798239934	      -99.3042446530	       21.7475667230	       -0.5927116726	        0.5135982679	     -129.8075498240	     -137.6548803123	        0.0000000000
       15.5622790858	        0.7231549922	        0.4731549922	        7.2315499219	      -56.2024727834	        6.9919033618	        7.3359584869	       47.0162003545	        1.1244546480	        7.4339259404	       49.3513180895	       30.8943338392	        0.8656378536	        3.5866003377	       15.7113970331	      104.3026469224	       65.2943207816	        0.2494784074	        0.3777888296	       11.1407845558	       70.6905916161	       54.8215869165	        2.2568339574	        2.2082850137	        4.9208012813	       -3.8390336175	      142.7973725244	       10.9345419395	      147.3584403679	       -3.5470973213	       -7.1750848433	        2.3647315475	       -0.7218746625	     -126.5313565226	      -97.8646134587	       21.7144267198	       -0.5837528868	        0.5125347825	     -128.2684155129	     -136.1133300845	        0.0000000000
       15.7330224830	        0.7215066826	        0.4715066826	        7.2150668259	      -56.0605602960	        6.9907320934	        7.3371893114	       47.1236106616	        1.1247389694	        7.4318690737	       48.9934808262	       30.6179118731	        0.8690156787	        3.5940879560	       15.7619591582	      103.9083487797	       64.9363264697	        0.2504662774	        0.3778149103	       11.1797309012	       70.9377142657	       55.2920571223	        2.2693332616	        2.2205329295	        4.9457413251	       -3.8273209342	      142.7714507175	       10.9722956023	      147.3621655454	       -3.5478714261	       -7.1712322968	        2.3652476174	       -0.7236562707	     -124.9777463838	      -96.4245028085	       21.6777420694	       -0.5748032963	        0.5114654051	     -126.7240313899	     -134.5664208441	        0.0000000000
       15.9058842641	        0.7198636930	        0.4698636930	        7.1986369297	      -55.9175918381	        6.9895483987	        7.3384335458	       47.2311638050	        1.1250236689	        7.4297818373	       48.6356875129	       30.3422100445	        0.8724189707	        3.6015758693	       15.8126323621	      103.5102057051	       64.5766218976	        0.2514617463	        0.3778393246	       11.2188234765	       71.1857647740	       55.7671304043	        2.2820316827	        2.2329816133	        4.9708537193	       -3.8154839872	      142.7456214101	       11.0100439647	      147.3658971330	       -3.5484535487	       -7.1673265619	        2.3656356991	       -0.7252436462	     -123.4189870665	      -94.9840039515	       21.6374133517	       -0.5658635360	        0.5103900044	     -125.1743880775	     -133.0141412547	        0.0000000000
